og_id	cog	cog_name	ko	ko_name	pfams	pfam_names	n_genes	n_genomes	prevalence	cog_support	cog_coverage	top_cog_rate	cog_gene	cog_letter	cog_category	ko_support	ko_coverage	top_ko_rate	pfam_coverage	n_pfam_types
OG0000449	COG0858	Ribosome-binding factor RbfA	K02834	ribosome-binding factor A	PF02033.21	RBFA	502	501	0.9243542435424354	502	1	1	RbfA	J	Translation, ribosomal structure and biogenesis	501	0.99800796812749	0.99800796812749	0.99800796812749	1
OG0000450	COG0099	Ribosomal protein S13	K02952	small subunit ribosomal protein S13	PF00416.25	Ribosomal_S13	502	502	0.9261992619926199	502	1	1	RpsM	J	Translation, ribosomal structure and biogenesis	502	1	1	1	1
OG0000451	COG0719	Fe-S cluster assembly scaffold protein SufB	K09014	Fe-S cluster assembly protein SufB	PF01458.20,PF19295.2	SUFBD,SufBD_N	502	499	0.9206642066420664	502	1	1	SufB	O	Posttranslational modification, protein turnover, chaperones	501	0.99800796812749	0.99800796812749	1	2
OG0000452	COG0064	Asp-tRNAAsn/Glu-tRNAGln amidotransferase B subunit	K02434	aspartyl-tRNA(Asn)/glutamyl-tRNA(Gln) amidotransferase subunit B [EC:6.3.5.6 6.3.5.7]	PF02637.21,PF02934.18	GatB_Yqey,GatB_N	502	500	0.922509225092251	502	1	1	GatB	J	Translation, ribosomal structure and biogenesis	498	0.9920318725099602	0.9920318725099602	1	2
OG0000453	COG3820	Cell cycle regulator TrcR, DUF1013 family	K09987	uncharacterized protein	PF06242.14	TrcR	501	501	0.9243542435424354	499	0.9960079840319361	0.9960079840319361	TrcR	K	Transcription	497	0.9920159680638723	0.9920159680638723	0.998003992015968	1
OG0000454	COG3288	NAD/NADP transhydrogenase alpha subunit	NA	No Annotation	PF12769.10	PNTB_4TM	501	501	0.9243542435424354	500	0.998003992015968	0.998003992015968	PntA	C	Energy production and conversion	0	0	0	1	1
OG0000455	COG1329	RNA polymerase-interacting regulator, CarD/CdnL/TRCF family	K07736	CarD family transcriptional regulator, regulator of rRNA transcription	PF02559.19	CarD_CdnL_TRCF	501	499	0.9206642066420664	501	1	1	CdnL	K	Transcription	501	1	1	0.9960079840319361	1
OG0000456	COG2377	1,6-Anhydro-N-acetylmuramate kinase	K09001	anhydro-N-acetylmuramic acid kinase [EC:2.7.1.170]	PF03702.17	AnmK	501	497	0.9169741697416974	501	1	1	AnmK	M	Cell wall/membrane/envelope biogenesis	496	0.9900199600798403	0.9900199600798403	0.9940119760479041	1
OG0000457	COG0336	tRNA G37 N-methylase TrmD	K00554	tRNA (guanine37-N1)-methyltransferase [EC:2.1.1.228]	PF01746.24	tRNA_m1G_MT	501	500	0.922509225092251	501	1	1	TrmD	J	Translation, ribosomal structure and biogenesis	501	1	1	1	1
OG0000458	COG1587	Uroporphyrinogen-III synthase	K01719	uroporphyrinogen-III synthase [EC:4.2.1.75]	PF02602.18	HEM4	501	501	0.9243542435424354	496	0.9900199600798403	0.9900199600798403	HemD	H	Coenzyme transport and metabolism	490	0.9780439121756487	0.9780439121756487	0.9940119760479041	1
OG0000459	COG0342	Preprotein translocase subunit SecD	K03072	preprotein translocase subunit SecD	PF02355.19,PF07549.17	SecD_SecF,Sec_GG	501	501	0.9243542435424354	501	1	1	SecD	U	Intracellular trafficking, secretion, and vesicular transport	484	0.9660678642714571	0.9660678642714571	0.9960079840319361	2
OG0000460	COG0636	FoF1-type ATP synthase, membrane subunit c/Archaeal/vacuolar-type H+-ATPase, subunit K	K02110	F-type H+-transporting ATPase subunit c	PF00137.24	ATP-synt_C	501	501	0.9243542435424354	501	1	1	AtpE	C	Energy production and conversion	480	0.998003992015968	0.9580838323353293	1	1
OG0000461	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	NA	No Annotation	PF00486.31	Trans_reg_C	501	497	0.9169741697416974	382	1	0.7624750499001997	OmpR	T	Signal transduction mechanisms	0	0	0	0.9940119760479041	1
OG0000462	COG0694	Fe-S cluster biogenesis protein NfuA, 4Fe-4S-binding domain	K22074	NFU1 iron-sulfur cluster scaffold homolog, mitochondrial	PF01106.20,PF08712.14	NifU,Nfu_N	501	494	0.9114391143911439	500	0.998003992015968	0.998003992015968	NifU	O	Posttranslational modification, protein turnover, chaperones	499	0.9960079840319361	0.9960079840319361	1	2
OG0000463	COG0184	Ribosomal protein S15P/S13E	K02956	small subunit ribosomal protein S15	PF00312.25	Ribosomal_S15	501	500	0.922509225092251	500	0.998003992015968	0.998003992015968	RpsO	J	Translation, ribosomal structure and biogenesis	501	1	1	1	1
OG0000464	COG5009	Membrane carboxypeptidase/penicillin-binding protein	K05366	penicillin-binding protein 1A [EC:2.4.1.129 3.4.16.4]	PF00905.25,PF00912.25,PF17092.8	Transpeptidase,Transgly,PCB_OB	501	496	0.915129151291513	500	0.998003992015968	0.998003992015968	MrcA	M	Cell wall/membrane/envelope biogenesis	483	0.9640718562874252	0.9640718562874252	0.9960079840319361	3
OG0000465	COG1012	Acyl-CoA reductase or other NAD-dependent aldehyde dehydrogenase	K00135	succinate-semialdehyde dehydrogenase / glutarate-semialdehyde dehydrogenase [EC:1.2.1.16 1.2.1.79 1.2.1.20]	PF00171.25	Aldedh	500	490	0.9040590405904059	500	1	1	AdhE	I	Lipid transport and metabolism	471	0.942	0.942	1	1
OG0000466	COG0287	Prephenate dehydrogenase	K04517	prephenate dehydrogenase [EC:1.3.1.12]	PF20463.1,PF02153.20,PF01408.25,PF03807.20	PDH_C,PDH_N,GFO_IDH_MocA,F420_oxidored	500	497	0.9169741697416974	499	0.998	0.998	TyrA	E	Amino acid transport and metabolism	202	0.474	0.404	1	4
OG0000467	COG0216	Protein chain release factor RF1	K02836	peptide chain release factor 2	PF03462.21,PF00472.23	PCRF,RF-1	500	497	0.9169741697416974	498	0.996	0.996	PrfA	J	Translation, ribosomal structure and biogenesis	492	0.984	0.984	0.996	2
OG0000468	COG0009	tRNA A37 threonylcarbamoyladenosine synthetase subunit TsaC/SUA5/YrdC	K07566	L-threonylcarbamoyladenylate synthase [EC:2.7.7.87]	PF01300.21,PF03481.16	Sua5_yciO_yrdC,Sua5_C	500	497	0.9169741697416974	493	0.986	0.986	TsaC	J	Translation, ribosomal structure and biogenesis	490	0.98	0.98	1	2
OG0000469	COG1327	Transcriptional regulator NrdR, contains Zn-ribbon and ATP-cone domains	K07738	transcriptional repressor NrdR	PF03477.19	ATP-cone	500	495	0.9132841328413284	497	0.994	0.994	NrdR	K	Transcription	495	0.99	0.99	0.99	1
OG0000470	COG4105	Outer membrane protein assembly factor BamD, BamD/ComL family	K05807	outer membrane protein assembly factor BamD	PF13525.9	YfiO	500	498	0.9188191881918819	500	1	1	BamD	M	Cell wall/membrane/envelope biogenesis	500	1	1	1	1
OG0000471	COG1286	Colicin V production accessory protein CvpA, regulator of purF expression and biofilm formation	K03558	membrane protein required for colicin V production	PF02674.19	Colicin_V	500	496	0.915129151291513	496	0.992	0.992	CvpA	F	Nucleotide transport and metabolism	497	0.994	0.994	0.994	1
OG0000472	COG4765	Uncharacterized conserved protein, DUF2155 domain	NA	No Annotation	PF09923.12	DUF2155	500	500	0.922509225092251	500	1	1	NA	S	Function unknown	0	0	0	0.998	1
OG0000473	COG0219	tRNA(Leu) C34 or U34 (ribose-2'-O)-methylase TrmL, contains SPOUT domain	K03216	tRNA (cytidine/uridine-2'-O-)-methyltransferase [EC:2.1.1.207]	PF00588.22	SpoU_methylase	500	500	0.922509225092251	500	1	1	TrmL	J	Translation, ribosomal structure and biogenesis	498	0.996	0.996	1	1
OG0000474	COG0356	FoF1-type ATP synthase, membrane subunit a	K02108	F-type H+-transporting ATPase subunit a	PF00119.23	ATP-synt_A	500	500	0.922509225092251	500	1	1	AtpB	C	Energy production and conversion	498	0.996	0.996	1	1
OG0000475	COG0761	4-Hydroxy-3-methylbut-2-enyl diphosphate reductase IspH	K03527	4-hydroxy-3-methylbut-2-en-1-yl diphosphate reductase [EC:1.17.7.4]	PF02401.21,PF01636.26,PF08534.13	LYTB,APH,Redoxin	500	498	0.9188191881918819	500	1	1	IspH	I	Lipid transport and metabolism	500	1	1	1	3
OG0000476	COG0817	Holliday junction resolvasome RuvABC endonuclease subunit RuvC	K01159	crossover junction endodeoxyribonuclease RuvC [EC:3.1.21.10]	PF07066.14,PF02075.20	DUF3882,RuvC	500	496	0.915129151291513	308	0.654	0.616	RuvC	L	Replication, recombination and repair	8	0.016	0.016	0.13	2
OG0000477	COG0037	tRNA-C32 2-thiocytidine or tRNA(Ile)-C34 C2-lysylcytidine synthase TtcA/TilS/MesJ	K04075	tRNA(Ile)-lysidine synthase [EC:6.3.4.19]	PF01171.23	ATP_bind_3	500	497	0.9169741697416974	495	0.99	0.99	TtcA	J	Translation, ribosomal structure and biogenesis	489	0.978	0.978	0.988	1
OG0000478	COG0180	Tryptophanyl-tRNA synthetase	K01867	tryptophanyl-tRNA synthetase [EC:6.1.1.2]	PF00579.28,PF03023.17	tRNA-synt_1b,MurJ	500	499	0.9206642066420664	500	1	1	TrpS	J	Translation, ribosomal structure and biogenesis	498	0.996	0.996	1	2
OG0000479	COG0268	Ribosomal protein S20	K02968	small subunit ribosomal protein S20	PF01649.21	Ribosomal_S20p	500	499	0.9206642066420664	497	0.994	0.994	RpsT	J	Translation, ribosomal structure and biogenesis	499	0.998	0.998	0.996	1
OG0000480	COG0105	Nucleoside diphosphate kinase	K00940	nucleoside-diphosphate kinase [EC:2.7.4.6]	PF00334.22	NDK	500	499	0.9206642066420664	500	1	1	Ndk	F	Nucleotide transport and metabolism	499	0.998	0.998	1	1
OG0000481	COG1968	Undecaprenyl pyrophosphate phosphatase	K06153	undecaprenyl-diphosphatase [EC:3.6.1.27]	PF02673.21	BacA	500	498	0.9188191881918819	498	0.996	0.996	UppP	I	Lipid transport and metabolism	500	1	1	1	1
OG0000482	COG0480	Translation elongation factor EF-G, a GTPase	K02355	elongation factor G	PF03764.21,PF00679.27,PF14492.9,PF03144.28,PF00009.30	EFG_IV,EFG_C,EFG_III,GTP_EFTU_D2,GTP_EFTU	500	497	0.9169741697416974	500	1	1	FusA	J	Translation, ribosomal structure and biogenesis	493	0.986	0.986	1	5
OG0000483	COG0162	Tyrosyl-tRNA synthetase	K01866	tyrosyl-tRNA synthetase [EC:6.1.1.1]	PF00579.28,PF01479.28	tRNA-synt_1b,S4	500	497	0.9169741697416974	499	0.998	0.998	TyrS	J	Translation, ribosomal structure and biogenesis	498	0.996	0.996	0.996	2
OG0000484	COG2945	Alpha/beta superfamily hydrolase	K07018	uncharacterized protein	PF02129.21,PF12146.11,PF00561.23,PF01738.21	Peptidase_S15,Hydrolase_4,Abhydrolase_1,DLH	500	498	0.9188191881918819	499	0.998	0.998	NA	R	General function prediction only	496	0.992	0.992	0.994	4
OG0000485	COG0049	Ribosomal protein S7	K02992	small subunit ribosomal protein S7	PF00177.24	Ribosomal_S7	500	499	0.9206642066420664	500	1	1	RpsG	J	Translation, ribosomal structure and biogenesis	498	0.996	0.996	1	1
OG0000486	COG0772	Peptodoglycan polymerase FtsW/RodA/SpoVE	K05837	rod shape determining protein RodA	PF01098.22	FTSW_RODA_SPOVE	499	498	0.9188191881918819	498	0.9979959919839679	0.9979959919839679	FtsW	D	Cell cycle control, cell division, chromosome partitioning	479	0.9599198396793587	0.9599198396793587	0.9979959919839679	1
OG0000487	COG0503	Adenine/guanine phosphoribosyltransferase or related PRPP-binding protein	K00759	adenine phosphoribosyltransferase [EC:2.4.2.7]	PF00156.30	Pribosyltran	499	480	0.8856088560885609	476	0.9979959919839679	0.9539078156312625	Apt	F	Nucleotide transport and metabolism	473	0.9919839679358717	0.9478957915831663	0.9879759519038076	1
OG0000488	COG0240	Glycerol-3-phosphate dehydrogenase	K00057	glycerol-3-phosphate dehydrogenase (NAD(P)+) [EC:1.1.1.94]	PF07479.17,PF01210.26,PF20618.1,PF02558.19	NAD_Gly3P_dh_C,NAD_Gly3P_dh_N,GPD_NAD_C_bact,ApbA	499	489	0.9022140221402214	495	0.9919839679358717	0.9919839679358717	GpsA	C	Energy production and conversion	21	0.04208416833667335	0.04208416833667335	0.9899799599198397	4
OG0000489	COG0707	UDP-N-acetylglucosamine:LPS N-acetylglucosamine transferase	K02563	UDP-N-acetylglucosamine--N-acetylmuramyl-(pentapeptide) pyrophosphoryl-undecaprenol N-acetylglucosamine transferase [EC:2.4.1.227]	PF04101.19,PF03033.23	Glyco_tran_28_C,Glyco_transf_28	499	496	0.915129151291513	497	0.9959919839679359	0.9959919839679359	MurG	M	Cell wall/membrane/envelope biogenesis	486	0.9739478957915831	0.9739478957915831	0.9939879759519038	2
OG0000490	COG4274	Uncharacterized conserved protein, contains GYD domain	NA	No Annotation	PF08734.14	GYD	499	468	0.8634686346863468	456	0.9138276553106213	0.9138276553106213	NA	S	Function unknown	0	0	0	0.8777555110220441	1
OG0000491	COG0050	Translation elongation factor EF-Tu, a GTPase	K02358	elongation factor Tu	PF00009.30,PF03143.20,PF03144.28,PF01583.23	GTP_EFTU,GTP_EFTU_D3,GTP_EFTU_D2,APS_kinase	499	489	0.9022140221402214	492	1	0.9859719438877755	TufA	J	Translation, ribosomal structure and biogenesis	488	0.9859719438877755	0.9779559118236473	1	4
OG0000492	COG1057	Nicotinate-nucleotide adenylyltransferase NadD	K00969	nicotinate-nucleotide adenylyltransferase [EC:2.7.7.18]	PF01467.29	CTP_transf_like	499	499	0.9206642066420664	499	1	1	NadD	H	Coenzyme transport and metabolism	497	0.9959919839679359	0.9959919839679359	0.9979959919839679	1
OG0000493	COG0629	Single-stranded DNA-binding protein	K03111	single-strand DNA-binding protein	PF00436.28	SSB	499	496	0.915129151291513	498	0.9979959919839679	0.9979959919839679	Ssb	L	Replication, recombination and repair	497	0.9959919839679359	0.9959919839679359	0.9959919839679359	1
OG0000494	COG0698	Ribose 5-phosphate isomerase RpiB	K01808	ribose 5-phosphate isomerase B [EC:5.3.1.6]	PF02502.21,PF01467.29	LacAB_rpiB,CTP_transf_like	499	495	0.9132841328413284	499	1	1	RpiB	G	Carbohydrate transport and metabolism	486	0.9739478957915831	0.9739478957915831	1	2
OG0000495	COG1560	Palmitoleoyl-ACP: Kdo2-lipid-IV acyltransferase (lipid A biosynthesis)	K02517	Kdo2-lipid IVA lauroyltransferase/acyltransferase [EC:2.3.1.241 2.3.1.-]	PF03279.16	Lip_A_acyltrans	499	499	0.9206642066420664	497	0.9959919839679359	0.9959919839679359	LpxP	I	Lipid transport and metabolism	413	0.8276553106212425	0.8276553106212425	0.9959919839679359	1
OG0000496	COG3588	Fructose-bisphosphate aldolase class 1	K01623	fructose-bisphosphate aldolase, class I [EC:4.1.2.13]	PF00274.22	Glycolytic	499	498	0.9188191881918819	499	1	1	Fba1	G	Carbohydrate transport and metabolism	499	1	1	1	1
OG0000497	COG2834	Periplasmic chaperone for outer membrane lipoprotein sorting	K03634	outer membrane lipoprotein carrier protein	PF03548.18	LolA	499	498	0.9188191881918819	486	0.9739478957915831	0.9739478957915831	LolA	M	Cell wall/membrane/envelope biogenesis	123	0.24649298597194388	0.24649298597194388	0.9478957915831663	1
OG0000498	COG0739	Murein endopeptidase or hydrolase activator MepM/NlpD, contains LysM domain	NA	No Annotation	PF01551.25	Peptidase_M23	499	496	0.915129151291513	496	0.9939879759519038	0.9939879759519038	NlpD	M	Cell wall/membrane/envelope biogenesis	0	0	0	0.9939879759519038	1
OG0000499	COG0066	3-isopropylmalate dehydratase small subunit	K01704	3-isopropylmalate/(R)-2-methylmalate dehydratase small subunit [EC:4.2.1.33 4.2.1.35]	PF00694.22	Aconitase_C	499	498	0.9188191881918819	499	1	1	LeuD	E	Amino acid transport and metabolism	496	0.9939879759519038	0.9939879759519038	0.9939879759519038	1
OG0000500	COG0745	DNA-binding response regulator, OmpR family, contains REC and winged-helix (wHTH) domain	K14981	two-component system, OmpR family, response regulator ChvI	PF00486.31,PF00072.27	Trans_reg_C,Response_reg	499	497	0.9169741697416974	495	1	0.9919839679358717	OmpR	T	Signal transduction mechanisms	491	0.9839679358717435	0.9839679358717435	1	2
OG0000501	COG0649	NADH:ubiquinone oxidoreductase 49 kD subunit (chain D)	K00333	NADH-quinone oxidoreductase subunit D [EC:7.1.1.2]	PF00346.22	Complex1_49kDa	499	497	0.9169741697416974	499	1	1	NuoD	C	Energy production and conversion	485	0.9719438877755511	0.9719438877755511	1	1
OG0000502	COG0768	Cell division protein FtsI, peptidoglycan transpeptidase (Penicillin-binding protein 2)	K05515	penicillin-binding protein 2 [EC:3.4.16.4]	PF00905.25,PF03717.18	Transpeptidase,PBP_dimer	499	493	0.9095940959409594	498	0.9979959919839679	0.9979959919839679	FtsI	D	Cell cycle control, cell division, chromosome partitioning	480	0.9619238476953907	0.9619238476953907	0.9959919839679359	2
OG0000503	COG0654	2-polyprenyl-6-methoxyphenol hydroxylase and related FAD-dependent oxidoreductases	NA	No Annotation	PF01494.22,PF03486.17,PF13450.9,PF08491.13,PF01266.27,PF07992.17	FAD_binding_3,HI0933_like,NAD_binding_8,SE,DAO,Pyr_redox_2	499	492	0.9077490774907749	466	0.9839679358717435	0.9338677354709419	UbiH	H	Coenzyme transport and metabolism	0	0	0	0.8917835671342685	6
OG0000504	COG3908	Uncharacterized conserved protein, DUF2093 domain	NA	No Annotation	PF09866.12,PF03279.16	DUF2093,Lip_A_acyltrans	499	499	0.9206642066420664	477	0.9559118236472945	0.9559118236472945	NA	S	Function unknown	0	0	0	1	2
OG0000505	COG0057	Glyceraldehyde-3-phosphate dehydrogenase/erythrose-4-phosphate dehydrogenase	K00134	glyceraldehyde 3-phosphate dehydrogenase (phosphorylating) [EC:1.2.1.12]	PF02800.23,PF00044.27	Gp_dh_C,Gp_dh_N	499	498	0.9188191881918819	499	1	1	GapA	G	Carbohydrate transport and metabolism	479	0.9599198396793587	0.9599198396793587	1	2
OG0000506	COG0212	5-formyltetrahydrofolate cyclo-ligase	K01934	5-formyltetrahydrofolate cyclo-ligase [EC:6.3.3.2]	PF01812.23	5-FTHF_cyc-lig	499	497	0.9169741697416974	499	1	1	FAU1	H	Coenzyme transport and metabolism	490	0.9819639278557114	0.9819639278557114	0.9959919839679359	1
OG0000507	COG0325	Pyridoxal 5'-phosphate homeostasis protein YggS, UPF0001 family	K06997	PLP dependent protein	PF01168.23	Ala_racemase_N	499	493	0.9095940959409594	499	1	1	YggS	H	Coenzyme transport and metabolism	496	0.9939879759519038	0.9939879759519038	0.9919839679358717	1
OG0000508	COG2940	Histone-lysine N-methyltransferase, H3-specific, SET domain	NA	No Annotation	PF00856.31	SET	499	499	0.9206642066420664	499	1	1	SET	O	Posttranslational modification, protein turnover, chaperones	0	0	0	1	1
OG0000509	COG0563	Adenylate kinase or related kinase	K00939	adenylate kinase [EC:2.7.4.3]	PF00406.25	ADK	499	499	0.9206642066420664	499	1	1	Adk	F	Nucleotide transport and metabolism	432	0.8657314629258517	0.8657314629258517	0.9979959919839679	1
OG0000510	COG0344	Phospholipid biosynthesis protein PlsY, probable glycerol-3-phosphate acyltransferase	K08591	acyl phosphate:glycerol-3-phosphate acyltransferase [EC:2.3.1.275]	PF02660.18	G3P_acyltransf	499	499	0.9206642066420664	499	1	1	PlsY	I	Lipid transport and metabolism	498	0.9979959919839679	0.9979959919839679	1	1
OG0000511	COG0086	DNA-directed RNA polymerase, beta' subunit/160 kD subunit	K03046	DNA-directed RNA polymerase subunit beta' [EC:2.7.7.6]	PF04998.20,PF05000.20,PF00623.23,PF04983.21,PF04997.15	RNA_pol_Rpb1_5,RNA_pol_Rpb1_4,RNA_pol_Rpb1_2,RNA_pol_Rpb1_3,RNA_pol_Rpb1_1	499	490	0.9040590405904059	499	1	1	RpoC	K	Transcription	476	0.9539078156312625	0.9539078156312625	0.9939879759519038	5
OG0000512	COG0526	Thiol-disulfide isomerase or thioredoxin	K02199	cytochrome c biogenesis protein CcmG, thiol:disulfide interchange protein DsbE	PF08534.13	Redoxin	499	494	0.9114391143911439	499	1	1	TrxA	O	Posttranslational modification, protein turnover, chaperones	496	0.9939879759519038	0.9939879759519038	0.9959919839679359	1
OG0000513	COG3223	Phosphate starvation-inducible membrane PsiE (function unknown)	K13256	protein PsiE	PF06146.15	PsiE	499	498	0.9188191881918819	455	0.9138276553106213	0.9118236472945892	PsiE	R	General function prediction only	497	0.9959919839679359	0.9959919839679359	0.9959919839679359	1
OG0000514	COG0741	Soluble lytic murein transglycosylase or regulatory protein ( may contain LysM/invasin domain), , includes type III secretion system proteins IagB/IpgF/YsaH	K08309	soluble lytic murein transglycosylase [EC:4.2.2.-]	PF01464.23	SLT	499	492	0.9077490774907749	492	0.9859719438877755	0.9859719438877755	MltE	M	Cell wall/membrane/envelope biogenesis	492	0.9859719438877755	0.9859719438877755	0.9859719438877755	1
OG0000515	COG0776	DNA-binding chromatin protein HU or IHF, alpha or beta variants	K03530	DNA-binding protein HU-beta	PF00216.24	Bac_DNA_binding	498	498	0.9188191881918819	498	1	1	HupA	B	Chromatin structure and dynamics	143	0.28714859437751006	0.28714859437751006	1	1
